ID,duration,wav,wav_format,wav_opts
speech-librivox-0067_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0067_44.wav,wav,
speech-librivox-0068_0,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_0.wav,wav,
speech-librivox-0068_1,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_1.wav,wav,
speech-librivox-0068_2,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_2.wav,wav,
speech-librivox-0068_3,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_3.wav,wav,
speech-librivox-0068_4,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_4.wav,wav,
speech-librivox-0068_5,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_5.wav,wav,
speech-librivox-0068_6,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_6.wav,wav,
speech-librivox-0068_7,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_7.wav,wav,
speech-librivox-0068_8,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_8.wav,wav,
speech-librivox-0068_9,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_9.wav,wav,
speech-librivox-0068_10,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_10.wav,wav,
speech-librivox-0068_11,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_11.wav,wav,
speech-librivox-0068_12,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_12.wav,wav,
speech-librivox-0068_13,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_13.wav,wav,
speech-librivox-0068_14,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_14.wav,wav,
speech-librivox-0068_15,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_15.wav,wav,
speech-librivox-0068_16,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_16.wav,wav,
speech-librivox-0068_17,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_17.wav,wav,
speech-librivox-0068_18,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_18.wav,wav,
speech-librivox-0068_19,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_19.wav,wav,
speech-librivox-0068_20,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_20.wav,wav,
speech-librivox-0068_21,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_21.wav,wav,
speech-librivox-0068_22,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_22.wav,wav,
speech-librivox-0068_23,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_23.wav,wav,
speech-librivox-0068_24,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_24.wav,wav,
speech-librivox-0068_25,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_25.wav,wav,
speech-librivox-0068_26,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_26.wav,wav,
speech-librivox-0068_27,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_27.wav,wav,
speech-librivox-0068_28,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_28.wav,wav,
speech-librivox-0068_29,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_29.wav,wav,
speech-librivox-0068_30,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_30.wav,wav,
speech-librivox-0068_31,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_31.wav,wav,
speech-librivox-0068_32,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_32.wav,wav,
speech-librivox-0068_33,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_33.wav,wav,
speech-librivox-0068_34,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_34.wav,wav,
speech-librivox-0068_35,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_35.wav,wav,
speech-librivox-0068_36,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_36.wav,wav,
speech-librivox-0068_37,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_37.wav,wav,
speech-librivox-0068_38,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_38.wav,wav,
speech-librivox-0068_39,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_39.wav,wav,
speech-librivox-0068_40,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_40.wav,wav,
speech-librivox-0068_41,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_41.wav,wav,
speech-librivox-0068_42,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_42.wav,wav,
speech-librivox-0068_43,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_43.wav,wav,
speech-librivox-0068_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_44.wav,wav,
speech-librivox-0068_45,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_45.wav,wav,
speech-librivox-0068_46,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_46.wav,wav,
speech-librivox-0068_47,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_47.wav,wav,
speech-librivox-0068_48,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_48.wav,wav,
speech-librivox-0068_49,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0068_49.wav,wav,
speech-librivox-0069_0,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_0.wav,wav,
speech-librivox-0069_1,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_1.wav,wav,
speech-librivox-0069_2,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_2.wav,wav,
speech-librivox-0069_3,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_3.wav,wav,
speech-librivox-0069_4,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_4.wav,wav,
speech-librivox-0069_5,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_5.wav,wav,
speech-librivox-0069_6,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_6.wav,wav,
speech-librivox-0069_7,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_7.wav,wav,
speech-librivox-0069_8,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_8.wav,wav,
speech-librivox-0069_9,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_9.wav,wav,
speech-librivox-0069_10,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_10.wav,wav,
speech-librivox-0069_11,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_11.wav,wav,
speech-librivox-0069_12,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_12.wav,wav,
speech-librivox-0069_13,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_13.wav,wav,
speech-librivox-0069_14,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_14.wav,wav,
speech-librivox-0069_15,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_15.wav,wav,
speech-librivox-0069_16,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_16.wav,wav,
speech-librivox-0069_17,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_17.wav,wav,
speech-librivox-0069_18,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_18.wav,wav,
speech-librivox-0069_19,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_19.wav,wav,
speech-librivox-0069_20,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_20.wav,wav,
speech-librivox-0069_21,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_21.wav,wav,
speech-librivox-0069_22,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_22.wav,wav,
speech-librivox-0069_23,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_23.wav,wav,
speech-librivox-0069_24,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_24.wav,wav,
speech-librivox-0069_25,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_25.wav,wav,
speech-librivox-0069_26,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_26.wav,wav,
speech-librivox-0069_27,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_27.wav,wav,
speech-librivox-0069_28,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_28.wav,wav,
speech-librivox-0069_29,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_29.wav,wav,
speech-librivox-0069_30,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_30.wav,wav,
speech-librivox-0069_31,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_31.wav,wav,
speech-librivox-0069_32,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_32.wav,wav,
speech-librivox-0069_33,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_33.wav,wav,
speech-librivox-0069_34,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_34.wav,wav,
speech-librivox-0069_35,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_35.wav,wav,
speech-librivox-0069_36,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_36.wav,wav,
speech-librivox-0069_37,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_37.wav,wav,
speech-librivox-0069_38,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_38.wav,wav,
speech-librivox-0069_39,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_39.wav,wav,
speech-librivox-0069_40,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_40.wav,wav,
speech-librivox-0069_41,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_41.wav,wav,
speech-librivox-0069_42,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_42.wav,wav,
speech-librivox-0069_43,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_43.wav,wav,
speech-librivox-0069_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_44.wav,wav,
speech-librivox-0069_45,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_45.wav,wav,
speech-librivox-0069_46,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_46.wav,wav,
speech-librivox-0069_47,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_47.wav,wav,
speech-librivox-0069_48,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_48.wav,wav,
speech-librivox-0069_49,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_49.wav,wav,
speech-librivox-0069_50,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_50.wav,wav,
speech-librivox-0069_51,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_51.wav,wav,
speech-librivox-0069_52,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_52.wav,wav,
speech-librivox-0069_53,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_53.wav,wav,
speech-librivox-0069_54,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_54.wav,wav,
speech-librivox-0069_55,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_55.wav,wav,
speech-librivox-0069_56,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_56.wav,wav,
speech-librivox-0069_57,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_57.wav,wav,
speech-librivox-0069_58,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_58.wav,wav,
speech-librivox-0069_59,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_59.wav,wav,
speech-librivox-0069_60,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_60.wav,wav,
speech-librivox-0069_61,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_61.wav,wav,
speech-librivox-0069_62,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_62.wav,wav,
speech-librivox-0069_63,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_63.wav,wav,
speech-librivox-0069_64,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_64.wav,wav,
speech-librivox-0069_65,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_65.wav,wav,
speech-librivox-0069_66,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_66.wav,wav,
speech-librivox-0069_67,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_67.wav,wav,
speech-librivox-0069_68,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_68.wav,wav,
speech-librivox-0069_69,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_69.wav,wav,
speech-librivox-0069_70,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_70.wav,wav,
speech-librivox-0069_71,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_71.wav,wav,
speech-librivox-0069_72,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_72.wav,wav,
speech-librivox-0069_73,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_73.wav,wav,
speech-librivox-0069_74,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_74.wav,wav,
speech-librivox-0069_75,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_75.wav,wav,
speech-librivox-0069_76,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_76.wav,wav,
speech-librivox-0069_77,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_77.wav,wav,
speech-librivox-0069_78,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_78.wav,wav,
speech-librivox-0069_79,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_79.wav,wav,
speech-librivox-0069_80,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_80.wav,wav,
speech-librivox-0069_81,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0069_81.wav,wav,
speech-librivox-0070_0,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_0.wav,wav,
speech-librivox-0070_1,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_1.wav,wav,
speech-librivox-0070_2,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_2.wav,wav,
speech-librivox-0070_3,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_3.wav,wav,
speech-librivox-0070_4,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_4.wav,wav,
speech-librivox-0070_5,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_5.wav,wav,
speech-librivox-0070_6,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_6.wav,wav,
speech-librivox-0070_7,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_7.wav,wav,
speech-librivox-0070_8,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_8.wav,wav,
speech-librivox-0070_9,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_9.wav,wav,
speech-librivox-0070_10,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_10.wav,wav,
speech-librivox-0070_11,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_11.wav,wav,
speech-librivox-0070_12,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_12.wav,wav,
speech-librivox-0070_13,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_13.wav,wav,
speech-librivox-0070_14,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_14.wav,wav,
speech-librivox-0070_15,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_15.wav,wav,
speech-librivox-0070_16,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_16.wav,wav,
speech-librivox-0070_17,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_17.wav,wav,
speech-librivox-0070_18,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_18.wav,wav,
speech-librivox-0070_19,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_19.wav,wav,
speech-librivox-0070_20,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_20.wav,wav,
speech-librivox-0070_21,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_21.wav,wav,
speech-librivox-0070_22,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_22.wav,wav,
speech-librivox-0070_23,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_23.wav,wav,
speech-librivox-0070_24,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_24.wav,wav,
speech-librivox-0070_25,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_25.wav,wav,
speech-librivox-0070_26,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_26.wav,wav,
speech-librivox-0070_27,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_27.wav,wav,
speech-librivox-0070_28,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_28.wav,wav,
speech-librivox-0070_29,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_29.wav,wav,
speech-librivox-0070_30,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_30.wav,wav,
speech-librivox-0070_31,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_31.wav,wav,
speech-librivox-0070_32,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_32.wav,wav,
speech-librivox-0070_33,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_33.wav,wav,
speech-librivox-0070_34,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_34.wav,wav,
speech-librivox-0070_35,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_35.wav,wav,
speech-librivox-0070_36,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_36.wav,wav,
speech-librivox-0070_37,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_37.wav,wav,
speech-librivox-0070_38,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_38.wav,wav,
speech-librivox-0070_39,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_39.wav,wav,
speech-librivox-0070_40,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_40.wav,wav,
speech-librivox-0070_41,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_41.wav,wav,
speech-librivox-0070_42,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_42.wav,wav,
speech-librivox-0070_43,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_43.wav,wav,
speech-librivox-0070_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_44.wav,wav,
speech-librivox-0070_45,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_45.wav,wav,
speech-librivox-0070_46,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_46.wav,wav,
speech-librivox-0070_47,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_47.wav,wav,
speech-librivox-0070_48,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_48.wav,wav,
speech-librivox-0070_49,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_49.wav,wav,
speech-librivox-0070_50,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_50.wav,wav,
speech-librivox-0070_51,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_51.wav,wav,
speech-librivox-0070_52,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_52.wav,wav,
speech-librivox-0070_53,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_53.wav,wav,
speech-librivox-0070_54,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_54.wav,wav,
speech-librivox-0070_55,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_55.wav,wav,
speech-librivox-0070_56,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_56.wav,wav,
speech-librivox-0070_57,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_57.wav,wav,
speech-librivox-0070_58,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_58.wav,wav,
speech-librivox-0070_59,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_59.wav,wav,
speech-librivox-0070_60,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_60.wav,wav,
speech-librivox-0070_61,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_61.wav,wav,
speech-librivox-0070_62,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_62.wav,wav,
speech-librivox-0070_63,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_63.wav,wav,
speech-librivox-0070_64,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_64.wav,wav,
speech-librivox-0070_65,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_65.wav,wav,
speech-librivox-0070_66,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_66.wav,wav,
speech-librivox-0070_67,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_67.wav,wav,
speech-librivox-0070_68,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_68.wav,wav,
speech-librivox-0070_69,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_69.wav,wav,
speech-librivox-0070_70,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_70.wav,wav,
speech-librivox-0070_71,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_71.wav,wav,
speech-librivox-0070_72,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_72.wav,wav,
speech-librivox-0070_73,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_73.wav,wav,
speech-librivox-0070_74,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_74.wav,wav,
speech-librivox-0070_75,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_75.wav,wav,
speech-librivox-0070_76,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_76.wav,wav,
speech-librivox-0070_77,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_77.wav,wav,
speech-librivox-0070_78,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_78.wav,wav,
speech-librivox-0070_79,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_79.wav,wav,
speech-librivox-0070_80,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_80.wav,wav,
speech-librivox-0070_81,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_81.wav,wav,
speech-librivox-0070_82,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_82.wav,wav,
speech-librivox-0070_83,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_83.wav,wav,
speech-librivox-0070_84,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0070_84.wav,wav,
